ARREST_KEY,Latitude,Longitude
172949104,40.7450003,-73.87012832
172948678,40.67998074,-73.77623391
172937547,40.62693312,-73.95662008
172926213,40.74874515,-73.87350275
172925857,40.75265432,-73.86676757
172926054,40.86770011,-73.92121505
172928596,40.71335371,-73.9601638
172937596,40.69833089,-73.91749507
172926205,40.8441566,-73.90060545
172893462,40.67169072,-73.91832832
172892887,40.74258107,-73.99304737
172894168,40.79826064,-73.94286676
172915161,40.74082451,-73.97426086
172892975,40.574751,-73.98712175
172893075,40.58757414,-73.81125491
172922047,40.86723331,-73.92091551
172922041,40.63163738,-74.00774017
172893074,40.58757414,-73.81125491
172893461,40.67169072,-73.91832832
172893049,40.6904918,-73.93953346
172893460,40.67169072,-73.91832832
172894010,40.82195205,-73.90742756
172922050,40.67998074,-73.77623391
172870677,40.75822857,-73.98907157
172876542,40.75002197,-73.99133946
172892063,40.80260661,-73.94505191
172891793,40.70866344,-73.82891423
172875218,40.66423942,-73.90842501
172892264,40.82901222,-73.91556606
172893047,40.84133431,-73.84311988
172892399,40.80138689,-73.93270006
172892473,40.63219308,-73.89447935
172892465,40.64216298,-73.94767033
172879971,40.58466042,-73.82061655
172891785,40.7587596,-73.97868295
172892045,40.86275837,-73.90493406
172877871,40.75656759,-73.87593153
172893051,40.64185544,-74.01549568
172892395,40.80114379,-73.93475911
172892407,40.75681214,-73.87365707
172892039,40.86275837,-73.90493406
172892579,40.71291247,-73.98692913
172890044,40.8418018,-73.87533888
172870689,40.72136206,-73.81901481
172892585,40.71123655,-73.72825227
172875212,40.89417678,-73.85695676
172892587,40.71123655,-73.72825227
172890064,40.65990848,-73.91603961
172879953,40.87806962,-73.87470677
172879951,40.82652095,-73.90955667
172892041,40.84947592,-73.89154664
172892383,40.63219308,-73.89447935
172870002,40.81594676,-73.90762017
172875601,40.66742354,-73.92370814
172860289,40.67998074,-73.77623391
172833032,40.8345718,-73.88831134
172870019,40.80313406,-73.94044974
172870000,40.86724174,-73.86729726
172836958,40.69571299,-73.94636612
172855882,40.76654266,-73.9923012
172836955,40.69571299,-73.94636612
172836972,40.81595938,-73.95727362
172870006,40.87214742,-73.85658472
172860283,40.6707093,-73.77365508
172831061,40.8268626,-73.92266898
172875603,40.66742354,-73.92370814
172831519,40.88731363,-73.84727176
172858100,40.61011247,-73.95514715
172864463,40.83594059,-73.89032194
172836954,40.69571299,-73.94636612
172831116,40.65840125,-73.91556935
172869999,40.86952989,-73.88989413
172870209,40.69748325,-73.80924157
172864475,40.67141166,-73.88151172
172892464,40.80844051,-73.92337673
172789090,40.6666721,-73.9027119
172794787,40.81211597,-73.95516998
172795478,40.64430373,-73.90138241
172804388,40.7372031,-73.9832726
172833033,40.82032959,-73.91786048
172824973,40.64480152,-74.00526972
172829505,40.75504166,-73.81472191
172818140,40.7131437,-74.00405951
172788783,40.67905111,-73.92476562
172791373,40.59925852,-73.95260853
172820223,40.87262809,-73.90467769
172820230,40.87262809,-73.90467769
172831053,40.8117194,-73.92597035
172801152,40.75656759,-73.87593153
172818120,40.69460248,-73.97312473
172826735,40.73975965,-74.00252386
172831543,40.69144382,-73.89062453
172791385,40.77086927,-73.92990765
172798415,40.79819332,-73.96735103
172801138,40.74630517,-73.97168194
172820239,40.62075285,-73.91436702
172798424,40.68800657,-73.8033263
172818117,40.69460248,-73.97312473
172798425,40.68800657,-73.8033263
172831056,40.86581841,-73.88921695
172815343,40.68004873,-73.77590919
172795913,40.82963596,-73.87416922
172828147,40.82873987,-73.91472448
172828144,40.81778015,-73.89471618
172830963,40.53584413,-74.1992256
172826734,40.84575076,-73.93946101
172870190,40.85554975,-73.91412257
172794780,40.64805056,-74.01444125
172788454,40.69056985,-73.9851053
172749326,40.89488168,-73.85656099
172763153,40.83797773,-73.88525546
172788642,40.67702724,-73.91180717
172788805,40.58604089,-73.82050843
172791370,40.66880609,-73.93112157
172788777,40.7058235,-73.94382964
172784858,40.81656579,-73.91676323
172770255,40.70355491,-73.79967739
172789092,40.66880609,-73.93112157
172781254,40.64447145,-73.94791355
172788662,40.70377851,-73.80521295
172788476,40.6300272,-74.13228799
172773029,40.81636941,-73.89180652
172749334,40.77365029,-73.95985695
172744556,40.73137039,-73.98256326
172755954,40.69522623,-73.97621138
172755955,40.69522623,-73.97621138
172788460,40.68733525,-73.93441974
172765601,40.7372031,-73.9832726
172791365,40.84032964,-73.8996426
172782836,40.67998074,-73.77623391
172767777,40.69438807,-73.98719601
172786714,40.65082179,-73.73683036
172773047,40.74166453,-73.99928332
172786681,40.82166423,-73.91885603
172788776,40.65319846,-73.96621467
172791375,40.66880609,-73.93112157
172744231,40.85424714,-73.9371651
172732711,40.83222742,-73.90637977
172727737,40.86788348,-73.87932134
172742782,40.80385025,-73.9104616
172744014,40.84844783,-73.92390535
172738718,40.82318003,-73.86653604
172740124,40.69566928,-73.91484058
172744219,40.79772717,-73.94650786
172744215,40.654759,-73.92777713
172732738,40.6831146,-73.79812711
172740129,40.81157524,-73.94272167
172727880,40.86358075,-73.92601385
172741385,40.69350951,-73.93668911
172742794,40.8210254,-73.93760474
172711943,40.86242554,-73.8976787
172730145,40.88733282,-73.84725001
172738742,40.71681459,-73.98038822
172727942,40.58782357,-73.81441176
172732716,40.68039861,-73.94955839
172708547,40.85896964,-73.86766804
172744210,40.81807859,-73.89693761
172707085,40.86502854,-73.89276136
172688106,40.68285697,-73.95381105
172699001,40.82172346,-73.90645958
172699021,40.76565054,-73.83106743
172683973,40.85498269,-73.89250283
172690656,40.59898582,-73.9760116
172706158,40.84908319,-73.88288323
172683980,40.83391314,-73.90037502
172684140,40.76672942,-73.91269199
172684101,40.86282362,-73.90755144
172688237,40.71634415,-74.00125319
172707233,40.66245193,-73.98197933
172708548,40.88733282,-73.84725001
172697612,40.6688972,-73.89848026
172688229,40.68285697,-73.95381105
172687951,40.68285697,-73.95381105
172680609,40.68187781,-73.9634744
172683867,40.82191038,-73.9034677
172665214,40.66256275,-73.90892112
172681811,40.80339136,-73.93910943
172682747,40.68220381,-73.76511429
172680605,40.64886713,-73.9508219
172684004,40.59279545,-73.79716152
172659604,40.82731348,-73.87887459
172659627,40.75092782,-73.99253038
172666321,40.87014095,-73.88884095
172680635,40.67998074,-73.77623391
172663673,40.67113,-73.91350206
172664964,40.75745963,-73.91913277
172683974,40.81608766,-73.89582435
172660668,40.86241332,-73.83120847
172681783,40.84149956,-73.91046153
172670121,40.67438488,-73.99974549
172683988,40.59302197,-73.97908872
172647004,40.84477935,-73.89713479
172635195,40.67074269,-73.93372229
172645646,40.61946322,-73.91873442
172641743,40.67998074,-73.77623391
172629930,40.70331245,-73.9342309
172655449,40.835056,-73.8838981
172659617,40.80171721,-73.93435039
172659529,40.80171721,-73.93435039
172659613,40.65957427,-73.92926769
172663525,40.83502052,-73.91206031
172645637,40.84905533,-73.90315722
172645639,40.83811516,-73.9102384
172650069,40.67998074,-73.77623391
172659353,40.82379355,-73.92615925
172659358,40.63373218,-74.02388488
172635009,40.8209689,-73.91756704
172635022,40.74239637,-73.8708768
172650071,40.75656759,-73.87593153
172644142,40.65228663,-73.88758579
172629582,40.8596017,-73.89512717
172629591,40.66200254,-73.9195873
172635011,40.66679569,-73.89651171
172610768,40.58207431,-73.97246799
172629425,40.8596017,-73.89512717
172626586,40.79465929,-73.97178778
172629932,40.67660631,-73.93038526
172592883,40.76956124,-73.91536345
172629934,40.67660631,-73.93038526
172614101,40.67415417,-74.00600747
172597831,40.88222844,-73.88045976
172610770,40.75484922,-73.98411999
172610788,40.72629309,-73.73476085
172635012,40.66679569,-73.89651171
172610765,40.67474992,-73.9977699
172603025,40.71634415,-74.00125319
172628313,40.77107733,-73.95671032
172634712,40.66679569,-73.89651171
172625299,40.67998074,-73.77623391
172593317,40.73975965,-74.00252386
172623742,40.67682833,-73.93453822
172629581,40.86543855,-73.86736232
172625272,40.83973277,-73.82499566
172612438,40.73703676,-73.86448939
172636153,40.66679569,-73.89651171
172593324,40.81077277,-73.95259159
172616190,40.76080689,-73.92965112
172618696,40.70094731,-73.80604711
172612446,40.62746247,-74.13789205
172616164,40.65516329,-73.93367649
172618670,40.86369818,-73.91706577
172601988,40.68004873,-73.77590919
172593308,40.67502954,-73.87911872
172586779,40.7521987,-73.99346505
172582194,40.82061401,-73.9435521
172555414,40.74764755,-73.87889312
172576816,40.64192587,-73.95152966
172593310,40.67502954,-73.87911872
172592981,40.60058823,-73.99160011
172588473,40.64665161,-73.92459315
172592847,40.84655255,-73.88560572
172591287,40.81278338,-73.90923937
172586762,40.65083988,-73.94908342
172555389,40.57904523,-73.96657257
172568959,40.80088089,-73.94095381
172589824,40.79074641,-73.95063404
172582173,40.66137356,-73.9115323
172568937,40.66416202,-73.94681682
172592697,40.75544301,-73.94342325
172592884,40.54933154,-74.19479309
172593307,40.66623152,-73.922538
172592886,40.54933154,-74.19479309
172588459,40.84009409,-73.91383171
172570596,40.7177788,-73.93680675
172592849,40.87512101,-73.90899518
172580490,40.6972931,-73.79444901
172592885,40.54933154,-74.19479309
172592997,40.75604354,-73.98694954
172559694,40.86402732,-73.89340651
172574435,40.6146244,-74.08471673
172553336,40.73827478,-73.74982933
172540014,40.72629309,-73.73476085
172550713,40.65487967,-73.96190342
172528036,40.69438807,-73.98719601
172514042,40.67564138,-73.89877282
172539984,40.69224167,-73.987301
172544981,40.72629309,-73.73476085
172539985,40.6727868,-73.86647289
172553215,40.68476744,-73.78330293
172528047,40.71169185,-73.73757117
172514408,40.68239113,-73.90564188
172553334,40.73827478,-73.74982933
172544979,40.72278734,-73.9813461
172537368,40.61799847,-74.03649353
172550712,40.64289601,-73.95452696
172553221,40.68476744,-73.78330293
172504679,40.88708919,-73.86778567
172503377,40.89319988,-73.84235728
172508722,40.84603047,-73.88228862
172495020,40.76471827,-73.82799049
172480649,40.68720078,-73.79457748
172495019,40.74617906,-73.85291852
172493220,40.67998074,-73.77623391
172479665,40.81698058,-73.92115226
172508933,40.67231368,-73.94609654
172493059,40.82195307,-73.92809429
172493170,40.81512563,-73.94020418
172499285,40.62218509,-74.0226884
172493158,40.75724053,-73.98979364
172493212,40.70735405,-73.78913033
172493213,40.75656759,-73.87593153
172508720,40.86970365,-73.86722365
172503391,40.63531973,-73.90427085
172475256,40.82699263,-73.87153287
172479010,40.70793423,-73.92893144
172454096,40.67198359,-73.95749923
172454088,40.87619043,-73.85444978
172474751,40.84225464,-73.94067494
172454092,40.88839971,-73.84665443
172474832,40.68893088,-73.95314698
172462084,40.85853703,-73.89244648
172458695,40.60782135,-73.75919584
172474658,40.62412215,-74.0836697
172457017,40.8777362,-73.85927751
172454087,40.8920511,-73.85812959
172454094,40.87619043,-73.85444978
172453341,40.86839483,-73.89415517
172456898,40.6575913,-73.91905921
172456911,40.62835544,-74.07862419
172453340,40.80978751,-73.92239983
172458699,40.70702952,-73.79027473
172465558,40.59358073,-73.76421979
172438963,40.67120122,-73.95037645
172429720,40.82338729,-73.87017045
172453086,40.79970999,-73.94312557
172430145,40.82389217,-73.91400444
172453247,40.68559147,-73.79104526
172449426,40.59337066,-73.97965032
172453090,40.71973672,-73.97500494
172453212,40.68442264,-73.86950715
172450430,40.82386862,-73.91940255
172453220,40.80171721,-73.93435039
172440173,40.67998074,-73.77623391
172454097,40.68968201,-73.96613488
172433757,40.89183151,-73.86265475
172450437,40.65690638,-73.88509116
172446234,40.78934789,-73.94735241
172452044,40.68164941,-73.98567335
172430177,40.72121844,-73.80340507
172433758,40.8117194,-73.92597035
172430160,40.75734526,-73.99783571
172443471,40.75656759,-73.87593153
172456742,40.68968201,-73.96613488
172461141,40.73972434,-73.97647697
172449403,40.83862931,-73.92707519
172438965,40.62719584,-73.92776373
172451179,40.7521987,-73.99346505
172446230,40.84507993,-73.89264895
172430156,40.66254152,-73.92948442
172429741,40.79965146,-73.96075507
172427376,40.76889926,-73.98209494
172429736,40.79965146,-73.96075507
172427350,40.87925393,-73.8569744
172409923,40.65769795,-73.9409652
172424642,40.84601062,-73.91241444
172402764,40.69169883,-73.90584867
172415857,40.8072407,-73.93630641
172414654,40.73975965,-74.00252386
172414634,40.66675438,-73.91291296
172429743,40.79730009,-73.94892806
172404903,40.69567062,-73.78525813
172404902,40.6741833,-73.81974488
172399203,40.67111083,-73.91356336
172399207,40.60507959,-73.92986923
172427377,40.80088089,-73.94095381
172414640,40.67111083,-73.91356336
172399204,40.62573905,-73.9563939
172420619,40.76413821,-73.87650224
172429418,40.86966715,-73.89891858
172409921,40.87684244,-73.86471794
172426141,40.75432531,-73.98686687
172412970,40.6753067,-74.00992273
172427388,40.78858677,-73.94556545
172427368,40.67794926,-73.9046459
172402762,40.6257887,-74.02415582
172417340,40.53119194,-74.1700372
172429428,40.7004534,-73.91482726
172415860,40.73521132,-73.9916914
172429421,40.82338729,-73.87017045
172429749,40.80171721,-73.93435039
172415856,40.82482363,-73.9367593
172429731,40.61400226,-73.99537312
172429599,40.85549873,-73.86866904
172365295,40.79634124,-73.94119982
172389083,40.8722179,-73.86033777
172375897,40.66560704,-73.87430924
172392769,40.82064208,-73.8224409
172369436,40.63467354,-73.89065633
172366724,40.8265003,-73.90773921
172390435,40.88286213,-73.90357449
172375899,40.66873115,-73.92973742
172361840,40.85526054,-73.91276375
172391710,40.62922991,-74.0802428
172380560,40.69868448,-73.90953535
172382979,40.66416202,-73.94681682
172361461,40.7748597,-73.93383168
172375895,40.66873115,-73.92973742
172354690,40.89248572,-73.85449368
172380563,40.76471827,-73.82799049
172382968,40.84169493,-73.91110819
172389081,40.8722179,-73.86033777
172394436,40.60429086,-73.97304944
172375903,40.66873115,-73.92973742
172383021,40.69868448,-73.90953535
172361855,40.75970833,-73.99356177
172394476,40.61549122,-74.08165623
172394312,40.82426733,-73.90929597
172380548,40.78530187,-73.96933622
172382995,40.76502408,-73.98483595
172389108,40.74291043,-73.99280555
172399205,40.69843377,-73.94216251
172369438,40.63467354,-73.89065633
172380527,40.68439195,-73.99065931
172390478,40.7124115,-73.8262173
172394323,40.60429086,-73.97304944
172394428,40.82741874,-73.89991501
172361447,40.85526054,-73.91276375
172390448,40.69501302,-73.95248998
172383026,40.69868448,-73.90953535
172362836,40.86861513,-73.85669358
172394321,40.67324597,-73.96498963
172390437,40.86276336,-73.90108017
172385250,40.82291231,-73.8700413
172394464,40.81592955,-73.94516736
172361841,40.85526054,-73.91276375
172383028,40.69868448,-73.90953535
172394585,40.6918393,-73.76174477
172389080,40.89689914,-73.91491918
172310755,40.64210303,-73.94863967
172338392,40.68100913,-73.85216811
172333165,40.7372031,-73.9832726
172333147,40.67566602,-73.95471732
172341632,40.81385936,-73.9204551
172353957,40.86654841,-73.92280361
172352357,40.63364465,-73.9510601
172346969,40.82713249,-73.88714949
172347009,40.75008876,-73.89100466
172348844,40.67944658,-73.77119902
172354133,40.62746604,-73.93935639
172353960,40.6902331,-73.83898601
172347000,40.84712423,-73.93162368
172346984,40.67960074,-73.93487441
172346955,40.84538252,-73.88209821
172338372,40.71634415,-74.00125319
172331158,40.87119168,-73.90032279
172310757,40.71114707,-73.94126415
172341649,40.69586403,-73.98182245
172319791,40.76095665,-73.93223916
172353963,40.68239829,-73.84007937
172338379,40.79191559,-73.94443235
172354143,40.6813182,-73.95650899
172347005,40.75656759,-73.87593153
172333159,40.7999925,-73.94274247
172354262,40.64689875,-73.92068298
172354123,40.82511017,-73.89055658
172329252,40.80886555,-73.93626512
172354270,40.78933095,-73.94631599
172346987,40.73939714,-74.0072511
172354245,40.8857391,-73.85654817
172354267,40.80468577,-73.93222354
172353964,40.68239829,-73.84007937
172354118,40.81111637,-73.91519139
172319794,40.76095665,-73.93223916
172274209,40.88146634,-73.86394187
172274211,40.6485407,-73.95825651
172306467,40.70275121,-74.01421506
172296353,40.70638184,-73.75553597
172293438,40.86130181,-73.8645941
172293474,40.67615568,-73.81218311
172310279,40.67489838,-73.90624011
172288366,40.84518852,-73.91416486
172293477,40.69330366,-73.80801303
172296294,40.83778162,-73.91945797
172273047,40.62628195,-73.96254657
172301772,40.65061929,-73.93608474
172293439,40.82635368,-73.88786624
172296346,40.81300853,-73.95654577
172303996,40.84765095,-73.9009942
172306455,40.67516531,-73.89141191
172306454,40.64869464,-73.92184844
172290999,40.60745318,-73.99530515
172274224,40.81541093,-73.9399113
172304038,40.73011307,-73.81090892
172268119,40.7950633,-73.9331579
172233906,40.67826597,-74.00222951
172252950,40.85257211,-73.88328194
172252965,40.75604354,-73.98694954
172233227,40.59950461,-73.95037572
172250660,40.71417288,-74.00631047
172248100,40.70834399,-73.79468906
172262772,40.58784883,-74.15151698
172247967,40.65662261,-73.90498994
172233222,40.90348935,-73.85034202
172235063,40.75232672,-73.83239334
172261277,40.85016396,-73.93392666
172260064,40.68498066,-73.88304165
172252958,40.68370065,-74.00050623
172233224,40.90348935,-73.85034202
172233217,40.90612957,-73.84811484
172230376,40.86553975,-73.86237282
172262771,40.58784883,-74.15151698
172252947,40.82246559,-73.92691586
172248067,40.72473325,-73.89757262
172248008,40.76223477,-73.96818808
172268113,40.7950633,-73.9331579
172271111,40.7950633,-73.9331579
172228907,40.84087681,-73.87280713
172250635,40.87864527,-73.89917976
172248036,40.71654998,-73.9969857
172268114,40.7950633,-73.9331579
172209069,40.66838075,-73.92263283
172226275,40.82142283,-73.88931976
172225053,40.67998074,-73.77623391
172228395,40.66293108,-73.89062082
172204921,40.67252233,-73.89167216
172206058,40.8331546,-73.90913931
172206068,40.67270572,-73.87242487
172209072,40.66838075,-73.92263283
172204930,40.75724053,-73.98979364
172204973,40.66513641,-73.90772449
172206075,40.81533458,-73.93575676
172224047,40.81944886,-73.94078198
172228365,40.66778911,-73.90587161
172213942,40.70668584,-73.79146606
172228195,40.83700102,-73.90370601
172220297,40.66513641,-73.90772449
172209465,40.61289286,-73.93734905
172204968,40.83251548,-73.89658279
172201032,40.67700537,-73.79080898
172201031,40.67700537,-73.79080898
172203576,40.8643313,-73.86637753
172204824,40.70415251,-73.74024095
172203604,40.60274595,-73.75007787
172187149,40.70248213,-73.79992225
172203581,40.84559937,-73.88483028
172201033,40.67700537,-73.79080898
172198329,40.74161739,-73.8596047
172187145,40.69612819,-73.90500577
172183798,40.90348935,-73.85034202
172202814,40.85575848,-73.93063878
172203572,40.81944152,-73.88971326
172201018,40.7999393,-73.94066569
172198304,40.63381076,-73.88969577
172196698,40.68964821,-73.92405412
172204916,40.64250631,-73.92356727
172180015,40.69758522,-73.74188939
172181147,40.64870677,-73.90513094
172184495,40.69321071,-73.78939143
172184473,40.81636941,-73.89180652
172204993,40.59427299,-74.07908096
172181161,40.72286282,-73.97419203
172203579,40.84559937,-73.88483028
172202821,40.71681459,-73.98038822
172192639,40.81667027,-73.93899251
172204794,40.83979155,-73.83701941
172185737,40.67834753,-73.90836598
172184603,40.82560228,-73.82097874
172183812,40.7291999,-73.98723983
172212250,40.68879377,-73.98357321
172195087,40.58068432,-73.83415249
172190759,40.86970365,-73.86722365
172184474,40.90102712,-73.85227924
172183799,40.82876951,-73.82443189
172219028,40.65815955,-73.91170236
172204795,40.84190661,-73.8421391
172183791,40.81615061,-73.90515599
172176543,40.82102832,-73.88724655
172179998,40.6775847,-73.94838521
172179601,40.6775847,-73.94838521
172195068,40.63082941,-73.88635738
172178065,40.68118291,-73.87362009
172179419,40.60277623,-73.75011737
172193851,40.63082941,-73.88635738
172161418,40.71634415,-74.00125319
172179518,40.60277623,-73.75011737
172181145,40.67688268,-73.94984586
172179625,40.69459324,-73.79347285
172179989,40.61790446,-74.02930385
172162924,40.6513234,-73.96495068
172179383,40.81482182,-73.88654175
172169825,40.70589131,-73.75333402
172169788,40.86947048,-73.8798608
172160140,40.65264058,-74.00617491
172146593,40.85623532,-73.8850396
172180011,40.69459324,-73.79347285
172179623,40.69459324,-73.79347285
172179510,40.80098836,-73.93177581
172179403,40.73975965,-74.00252386
172179520,40.69459324,-73.79347285
172179993,40.65939876,-73.87723678
172144677,40.64638132,-73.9043811
172146628,40.76889598,-73.90690924
172161412,40.6513234,-73.96495068
172167843,40.80538528,-73.95358877
172150633,40.59727062,-73.95100754
172146632,40.74997502,-73.86175259
172176582,40.67998074,-73.77623391
172193858,40.63082941,-73.88635738
172173958,40.64313596,-73.95066758
172167853,40.67751115,-73.76288835
172166211,40.84285948,-73.91581594
172175532,40.59599639,-73.76299777
172132436,40.66605518,-73.9176143
172139859,40.83289538,-73.9267165
172144260,40.59358073,-73.76421979
172113801,40.71282633,-73.90376997
172132422,40.81988562,-73.901227
172130331,40.81712482,-73.94800965
172144241,40.67303846,-73.92654606
172144263,40.81656228,-73.91954507
172138614,40.75656759,-73.87593153
172139864,40.83289538,-73.9267165
172130342,40.63739918,-74.16071284
172113324,40.59643156,-73.78467707
172106076,40.68069721,-73.84458301
172132446,40.75099905,-73.99062471
172139855,40.83289538,-73.9267165
172139885,40.79397933,-73.93844629
172144035,40.80817083,-73.92652337
172111946,40.76187469,-73.96635808
172144246,40.59844187,-73.99262306
172111942,40.64903405,-73.89634466
172111769,40.82061401,-73.9435521
172106048,40.90316054,-73.84658058
172144266,40.81656228,-73.91954507
172144243,40.59844187,-73.99262306
172126250,40.63068216,-73.97355397
172132430,40.66612769,-73.9117567
172102344,40.67459999,-73.93057482
172103721,40.58303037,-73.95735422
172100625,40.74724442,-73.99336087
172067957,40.66405677,-73.88811023
172075239,40.75656759,-73.87593153
172086746,40.80383755,-73.94210344
172064994,40.63086118,-73.89081749
172091469,40.81316797,-73.95035008
172098980,40.68079913,-73.99173062
172067953,40.66405677,-73.88811023
172103715,40.815854,-73.89543093
172105246,40.89553021,-73.86401798
172099004,40.80760622,-73.93718023
172105474,40.80708541,-73.94383088
172102354,40.81944886,-73.94078198
172102341,40.66467301,-73.92331479
172086747,40.80383755,-73.94210344
172067955,40.66405677,-73.88811023
172100592,40.82245151,-73.88590007
172082777,40.7372031,-73.9832726
172080942,40.88640358,-73.86124827
172080966,40.71552621,-74.00123875
172093614,40.85016396,-73.93392666
172093619,40.7373842,-73.82496498
172067959,40.66405677,-73.88811023
172075249,40.64502275,-74.07721685
172105267,40.78886136,-73.95200411
172093589,40.83921614,-73.8477761
172086756,40.76588213,-73.80889044
172098974,40.68545698,-73.99133342
172067958,40.66405677,-73.88811023
172084660,40.81218931,-73.90109392
172034924,40.70334997,-73.80020457
172046010,40.80778062,-73.94548473
172057081,40.7372031,-73.9832726
172057051,40.65546506,-73.92882875
172051286,40.81764185,-73.92084799
172064759,40.81181176,-73.93832865
172041435,40.58996484,-73.80957751
172038988,40.81485289,-73.95631335
172051334,40.81480348,-73.95628448
172045982,40.80919375,-73.92518927
172060574,40.64033861,-74.17041262
